269.8	3.687
269.82	3.687
269.82	3.687
269.8	3.687
269.81	3.687
269.81	3.687
269.81	3.687
269.81	3.687
269.8	3.687
269.81	3.687
269.83	3.687
269.81	3.687
269.8	3.687
269.81	3.687
269.81	3.687
269.81	3.687
269.8	3.687
269.8	3.687
269.82	3.687
269.81	3.687
269.83	3.687
269.79	3.687
269.82	3.687
269.82	3.687
269.81	3.687
269.83	3.687
269.82	3.687
269.82	3.687
269.8	3.687
269.82	3.687
269.83	3.687
269.82	3.687
269.83	3.687
269.82	3.687
269.83	3.687
269.85	3.687
269.84	3.687
269.83	3.687
269.85	3.687
269.86	3.687
269.85	3.687
269.86	3.687
269.86	3.687
269.85	3.687
269.86	3.687
269.87	3.687
269.88	3.687
269.87	3.687
269.86	3.687
269.87	3.687
269.86	3.687
269.85	3.688
269.86	3.688
269.87	3.688
269.87	3.688
269.85	3.687
269.86	3.688
269.87	3.688
269.87	3.687
269.87	3.687
269.88	3.687
269.89	3.687
269.84	3.688
269.87	3.688
269.91	3.688
269.86	3.687
269.89	3.687
269.89	3.688
269.88	3.687
269.87	3.688
269.87	3.688
269.88	3.688
269.87	3.687
269.9	3.688
269.9	3.688
269.87	3.688
269.9	3.688
269.87	3.688
269.88	3.688
269.88	3.688
269.9	3.688
269.92	3.688
269.88	3.687
269.9	3.688
269.89	3.688
269.89	3.688
269.88	3.688
269.9	3.688
269.92	3.688
269.91	3.688
269.9	3.688
269.93	3.688
269.88	3.688
269.87	3.688
269.89	3.688
269.91	3.688
269.89	3.688
269.9	3.688
269.89	3.688
269.89	3.688
269.88	3.688
269.86	3.688
269.89	3.688
269.91	3.688
269.87	3.688
269.91	3.688
269.89	3.688
269.91	3.688
269.91	3.688
269.89	3.688
269.9	3.688
269.92	3.688
269.94	3.688
269.9	3.688
269.88	3.688
269.9	3.688
269.93	3.688
269.91	3.688
269.92	3.688
269.9	3.688
269.88	3.688
269.89	3.688
269.91	3.688
269.88	3.688
269.9	3.688
269.87	3.688
269.89	3.688
269.89	3.688
269.93	3.688
269.91	3.688
269.87	3.688
269.9	3.688
269.88	3.688
269.89	3.688
269.91	3.688
269.9	3.688
269.91	3.688
269.93	3.688
269.92	3.688
269.91	3.688
269.93	3.688
269.93	3.688
269.94	3.688
269.9	3.688
269.94	3.688
269.95	3.688
269.92	3.688
269.94	3.688
269.93	3.688
269.94	3.688
269.94	3.688
269.93	3.689
269.94	3.689
269.93	3.689
269.94	3.689
269.97	3.689
269.94	3.689
269.95	3.689
269.95	3.689
269.92	3.689
269.94	3.689
269.95	3.689
269.95	3.689
269.95	3.689
269.98	3.689
269.96	3.689
269.98	3.689
269.97	3.689
269.98	3.689
269.99	3.689
269.96	3.689
269.97	3.689
269.98	3.689
269.97	3.689
270	3.689
269.99	3.689
269.98	3.689
270	3.689
270	3.689
269.97	3.689
269.99	3.689
269.99	3.689
269.98	3.689
270.01	3.689
269.99	3.689
269.98	3.689
269.97	3.689
269.99	3.689
270.01	3.689
270	3.689
270.01	3.689
270.03	3.689
270.02	3.689
270	3.69
270.03	3.689
269.99	3.689
270.01	3.689
270.02	3.689
270	3.689
270.03	3.69
270.06	3.689
270.05	3.689
270.01	3.689
270.02	3.689
270	3.69
270.04	3.689
270.02	3.689
270.04	3.69
270.05	3.689
270.04	3.69
270.07	3.689
270.08	3.69
270.04	3.689
270.07	3.69
270.08	3.689
270.05	3.689
270.05	3.689
270.06	3.689
270.05	3.689
270.04	3.689
270.03	3.689
270.06	3.689
270.06	3.689
270.06	3.689
270.05	3.689
270.05	3.689
270.06	3.689
270.07	3.689
270.08	3.689
270.08	3.689
270.06	3.689
270.09	3.689
270.08	3.689
270.1	3.69
270.08	3.689
270.07	3.689
270.07	3.689
270.06	3.689
270.12	3.689
270.07	3.689
270.08	3.689
270.08	3.689
270.09	3.689
270.08	3.69
270.11	3.69
270.09	3.69
270.09	3.69
270.1	3.69
270.08	3.69
270.09	3.69
270.11	3.69
270.11	3.69
270.11	3.69
270.11	3.69
270.11	3.69
270.11	3.69
270.09	3.69
270.12	3.69
270.12	3.69
270.12	3.69
270.12	3.69
270.11	3.69
270.12	3.69
270.1	3.69
270.1	3.69
270.1	3.69
270.12	3.69
270.11	3.69
270.15	3.69
270.13	3.69
270.13	3.69
270.12	3.69
270.13	3.69
270.1	3.69
270.14	3.69
270.14	3.69
270.14	3.69
270.14	3.69
270.13	3.69
270.12	3.69
270.14	3.69
270.13	3.69
270.12	3.69
270.14	3.69
270.12	3.69
270.14	3.69
270.13	3.69
270.15	3.69
270.13	3.69
270.14	3.69
270.16	3.69
270.13	3.69
270.14	3.69
270.15	3.69
270.15	3.69
270.15	3.69
270.16	3.69
270.16	3.69
270.13	3.69
270.17	3.69
270.16	3.69
270.16	3.69
270.18	3.69
270.16	3.69
270.17	3.69
270.17	3.69
270.17	3.69
270.15	3.69
270.15	3.69
270.16	3.69
270.16	3.69
270.16	3.69
270.16	3.69
270.15	3.69
270.16	3.691
270.18	3.691
270.17	3.691
270.16	3.691
270.18	3.691
270.18	3.691
270.18	3.691
270.18	3.691
270.16	3.691
270.19	3.691
270.19	3.691
270.18	3.691
270.2	3.691
270.21	3.691
270.2	3.691
270.21	3.691
270.22	3.691
270.19	3.691
270.2	3.691
270.19	3.691
270.2	3.691
270.19	3.691
270.21	3.691
270.2	3.691
270.17	3.691
270.2	3.691
270.21	3.691
270.18	3.691
270.17	3.691
270.2	3.691
270.18	3.691
270.2	3.691
270.18	3.691
270.17	3.691
270.18	3.691
270.19	3.691
270.17	3.691
270.17	3.691
270.22	3.692
270.22	3.692
270.27	3.692
270.29	3.692
270.28	3.692
270.32	3.693
270.25	3.693
270.24	3.693
270.19	3.693
270.17	3.693
270.1	3.694
270.08	3.694
270.03	3.695
270.01	3.695
269.99	3.696
269.96	3.696
269.89	3.697
269.89	3.698
269.84	3.698
269.84	3.699
269.82	3.7
269.77	3.701
269.76	3.701
269.77	3.702
269.74	3.703
269.69	3.704
269.69	3.704
269.67	3.705
269.67	3.706
269.65	3.707
269.62	3.707
269.62	3.708
269.59	3.709
269.57	3.71
269.59	3.711
269.55	3.711
269.53	3.712
269.51	3.713
269.51	3.713
269.5	3.714
269.46	3.714
269.46	3.715
269.43	3.715
269.43	3.716
269.41	3.716
269.4	3.717
269.38	3.717
269.38	3.718
269.36	3.718
269.34	3.719
269.32	3.719
269.35	3.72
269.34	3.72
269.3	3.72
269.28	3.721
269.29	3.721
269.28	3.721
269.26	3.722
269.26	3.722
269.26	3.722
269.22	3.722
269.22	3.723
269.21	3.723
269.18	3.723
269.15	3.723
269.15	3.724
269.16	3.724
269.14	3.724
269.13	3.724
269.11	3.724
269.13	3.724
269.13	3.725
269.12	3.725
269.1	3.725
269.1	3.725
269.08	3.725
269.1	3.726
269.08	3.726
269.08	3.726
269.05	3.726
269.01	3.726
269.02	3.726
269.02	3.726
268.99	3.726
268.97	3.726
268.95	3.726
268.95	3.726
268.95	3.726
268.95	3.726
268.93	3.727
268.94	3.727
268.94	3.727
268.94	3.727
268.92	3.727
268.94	3.727
268.93	3.727
268.91	3.727
268.88	3.727
268.88	3.727
268.86	3.728
268.85	3.728
268.84	3.728
268.82	3.729
268.81	3.729
268.82	3.729
268.79	3.729
268.81	3.729
268.79	3.729
268.78	3.729
268.75	3.73
268.76	3.73
268.76	3.73
268.72	3.73
268.7	3.731
268.7	3.731
268.67	3.731
268.68	3.731
268.64	3.731
268.63	3.732
268.64	3.732
268.62	3.732
268.62	3.732
268.61	3.732
268.62	3.732
268.58	3.733
268.58	3.733
268.56	3.733
268.56	3.733
268.55	3.734
268.53	3.733
268.53	3.734
268.51	3.734
268.49	3.734
268.47	3.734
268.51	3.735
268.51	3.735
268.49	3.735
268.48	3.735
268.46	3.735
268.47	3.735
268.49	3.736
268.45	3.736
268.44	3.736
268.44	3.736
268.42	3.737
268.38	3.737
268.37	3.737
268.34	3.737
268.33	3.737
268.31	3.737
268.31	3.737
268.32	3.738
268.32	3.738
268.28	3.738
268.29	3.738
268.28	3.738
268.28	3.738
268.27	3.738
268.26	3.739
268.27	3.739
268.26	3.739
268.23	3.739
268.23	3.739
268.24	3.739
268.22	3.739
268.22	3.739
268.2	3.739
268.19	3.739
268.18	3.739
268.2	3.739
268.18	3.739
268.14	3.74
268.14	3.74
268.13	3.74
268.13	3.74
268.1	3.74
268.1	3.74
268.1	3.74
268.07	3.74
268.06	3.74
268.07	3.74
268.06	3.74
268.05	3.74
268.04	3.74
268.02	3.74
268	3.74
267.98	3.74
267.98	3.74
267.99	3.741
267.99	3.741
267.98	3.741
267.97	3.741
267.96	3.741
267.92	3.741
267.94	3.74
267.91	3.741
267.88	3.741
267.9	3.741
267.9	3.741
267.86	3.741
267.86	3.741
267.88	3.741
267.87	3.741
267.83	3.741
267.83	3.741
267.84	3.741
267.83	3.741
267.79	3.741
267.82	3.741
267.8	3.741
267.77	3.741
267.77	3.741
267.75	3.741
267.7	3.741
267.7	3.741
267.71	3.741
267.67	3.741
267.66	3.741
267.66	3.741
267.68	3.741
267.66	3.741
267.65	3.741
267.65	3.741
267.65	3.741
267.63	3.741
267.64	3.741
267.6	3.741
267.58	3.742
267.57	3.742
267.54	3.742
267.53	3.742
267.51	3.742
267.5	3.742
267.46	3.742
267.45	3.742
267.44	3.743
267.43	3.743
267.38	3.743
267.34	3.744
267.34	3.744
267.29	3.744
267.27	3.744
267.27	3.744
267.22	3.744
267.19	3.745
267.19	3.745
267.17	3.745
267.17	3.745
267.17	3.745
267.13	3.746
267.11	3.746
267.09	3.746
267.07	3.746
267.05	3.747
267.01	3.747
267	3.747
266.97	3.748
266.94	3.748
266.95	3.748
266.93	3.748
266.93	3.749
266.91	3.749
266.9	3.749
266.87	3.749
266.88	3.749
266.83	3.749
266.82	3.75
266.82	3.75
266.82	3.75
266.79	3.751
266.77	3.751
266.77	3.751
266.75	3.751
266.75	3.751
266.69	3.752
266.68	3.752
266.64	3.752
266.65	3.752
266.63	3.752
266.6	3.752
266.6	3.752
266.56	3.753
266.57	3.753
266.55	3.753
266.51	3.753
266.51	3.753
266.51	3.753
266.5	3.753
266.49	3.754
266.45	3.754
266.43	3.754
266.43	3.754
266.41	3.754
266.42	3.754
266.41	3.754
266.38	3.754
266.38	3.754
266.36	3.754
266.35	3.754
266.3	3.754
266.33	3.754
266.26	3.755
266.28	3.755
266.28	3.755
266.29	3.755
266.25	3.755
266.23	3.755
266.24	3.755
266.22	3.755
266.21	3.755
266.21	3.755
266.19	3.755
266.14	3.755
266.14	3.755
266.13	3.755
266.14	3.755
266.11	3.755
266.07	3.755
266.08	3.755
266.05	3.755
266.05	3.755
266.06	3.755
266.03	3.755
266.01	3.755
266	3.754
266	3.754
265.98	3.754
265.99	3.754
265.97	3.754
265.94	3.754
265.93	3.754
265.93	3.754
265.91	3.754
265.89	3.754
265.87	3.754
265.86	3.754
265.88	3.753
265.85	3.753
265.86	3.753
265.81	3.753
265.79	3.754
265.78	3.753
265.79	3.753
265.78	3.753
265.77	3.753
265.77	3.753
265.77	3.753
265.79	3.753
265.75	3.753
265.74	3.753
265.74	3.752
265.72	3.752
265.7	3.752
265.71	3.752
265.73	3.752
265.69	3.752
265.69	3.752
265.69	3.752
265.69	3.752
265.65	3.752
265.67	3.752
265.63	3.752
265.62	3.752
265.58	3.752
265.59	3.751
265.57	3.751
265.57	3.751
265.56	3.751
265.53	3.75
265.55	3.751
265.54	3.751
265.51	3.751
265.52	3.751
265.5	3.751
265.5	3.75
265.48	3.75
265.45	3.75
265.44	3.75
265.42	3.75
265.4	3.75
265.39	3.749
265.38	3.749
265.35	3.749
265.35	3.749
265.35	3.749
265.33	3.749
265.33	3.749
265.32	3.749
265.33	3.749
265.29	3.748
265.27	3.748
265.26	3.748
265.25	3.748
265.24	3.748
265.23	3.748
265.21	3.748
265.18	3.748
265.17	3.748
265.16	3.748
265.14	3.748
265.14	3.747
265.13	3.747
265.15	3.747
265.17	3.747
265.18	3.747
265.16	3.747
265.17	3.746
265.14	3.746
265.1	3.746
265.08	3.746
265.07	3.745
265.04	3.745
265.03	3.745
265.02	3.745
265.04	3.745
265.04	3.744
265.08	3.744
265.07	3.744
265.07	3.744
265.08	3.744
265.08	3.743
265.08	3.743
265.09	3.743
265.15	3.742
265.2	3.742
265.17	3.742
265.15	3.742
265.13	3.741
265.11	3.741
265.06	3.741
265.07	3.741
265.04	3.741
265.03	3.74
265.02	3.74
265.01	3.739
265	3.739
264.95	3.739
264.96	3.739
264.93	3.738
264.93	3.738
264.9	3.738
264.9	3.738
264.91	3.737
264.93	3.737
264.93	3.737
264.95	3.737
264.96	3.737
264.92	3.736
264.92	3.736
264.93	3.736
264.89	3.736
264.87	3.735
264.87	3.735
264.83	3.735
264.81	3.735
264.82	3.735
264.81	3.734
264.77	3.734
264.77	3.734
264.75	3.734
264.73	3.733
264.73	3.733
264.72	3.734
264.7	3.733
264.69	3.733
264.66	3.733
264.65	3.733
264.63	3.733
264.61	3.732
264.59	3.732
264.63	3.732
264.59	3.732
264.58	3.732
264.58	3.732
264.56	3.732
264.52	3.732
264.51	3.731
264.49	3.731
264.47	3.731
264.46	3.731
264.47	3.731
264.45	3.731
264.45	3.731
264.42	3.731
264.41	3.731
264.43	3.731
264.4	3.73
264.38	3.73
264.36	3.73
264.39	3.73
264.38	3.73
264.38	3.73
264.33	3.729
264.31	3.729
264.33	3.729
264.3	3.729
264.29	3.729
264.3	3.729
264.27	3.729
264.26	3.729
264.23	3.729
264.23	3.729
264.19	3.729
264.19	3.728
264.17	3.728
264.15	3.728
264.13	3.728
264.16	3.728
264.16	3.728
264.11	3.728
264.12	3.728
264.1	3.728
264.09	3.727
264.08	3.727
264.07	3.727
264.06	3.727
264.05	3.727
264.03	3.727
264.02	3.727
264.02	3.727
264	3.727
263.98	3.727
263.95	3.727
263.96	3.727
263.93	3.727
263.92	3.727
263.94	3.726
263.88	3.726
263.87	3.726
263.86	3.726
263.83	3.726
263.81	3.726
263.8	3.726
263.82	3.726
263.78	3.726
263.78	3.726
263.78	3.726
263.75	3.726
263.75	3.726
263.76	3.726
263.76	3.726
263.71	3.726
263.7	3.725
263.68	3.726
263.69	3.725
263.67	3.726
263.67	3.725
263.63	3.725
263.61	3.725
263.62	3.725
263.61	3.725
263.59	3.725
263.57	3.725
263.57	3.725
263.56	3.725
263.55	3.725
263.53	3.724
263.51	3.724
263.5	3.724
263.47	3.724
263.45	3.724
263.45	3.724
263.46	3.724
263.41	3.724
263.42	3.724
263.39	3.724
263.38	3.724
263.37	3.724
263.35	3.724
263.33	3.724
263.33	3.724
263.34	3.723
263.31	3.723
263.32	3.723
263.29	3.723
263.29	3.723
263.28	3.723
263.27	3.723
263.25	3.723
263.24	3.723
263.18	3.723
263.22	3.723
263.22	3.723
263.17	3.723
263.16	3.723
263.16	3.723
263.16	3.723
263.13	3.722
263.13	3.722
263.12	3.723
263.09	3.722
263.08	3.722
263.1	3.722
263.1	3.722
263.05	3.722
263.05	3.722
263.05	3.722
263	3.722
262.97	3.722
262.97	3.722
262.98	3.721
262.98	3.722
262.97	3.722
262.95	3.722
262.93	3.722
262.91	3.721
262.9	3.721
262.89	3.721
262.89	3.721
262.87	3.721
262.84	3.721
262.86	3.721
262.81	3.721
262.81	3.721
262.79	3.721
262.8	3.72
262.78	3.72
262.74	3.72
262.7	3.72
262.74	3.72
262.7	3.72
262.69	3.72
262.66	3.72
262.67	3.72
262.65	3.72
262.65	3.72
262.65	3.72
262.64	3.72
262.61	3.72
262.6	3.72
262.59	3.719
262.6	3.719
262.57	3.719
262.55	3.719
262.54	3.719
262.54	3.719
262.53	3.719
262.51	3.719
262.48	3.719
262.47	3.718
262.47	3.718
262.46	3.719
262.47	3.718
262.45	3.718
262.43	3.718
262.42	3.718
262.4	3.718
262.39	3.718
262.39	3.718
262.38	3.718
262.37	3.718
262.33	3.718
262.31	3.718
262.32	3.718
262.3	3.718
262.28	3.717
262.28	3.717
262.27	3.717
262.26	3.717
262.28	3.717
262.26	3.717
262.24	3.717
262.22	3.717
262.22	3.717
262.2	3.717
262.19	3.717
262.18	3.716
262.16	3.716
262.15	3.716
262.16	3.716
262.12	3.716
262.12	3.716
262.11	3.716
262.12	3.716
262.1	3.715
262.09	3.715
262.08	3.715
262.1	3.715
262.07	3.715
262.07	3.715
262.06	3.715
262.03	3.715
262.03	3.715
262.02	3.715
262	3.715
262	3.715
261.99	3.715
261.97	3.715
261.93	3.715
261.93	3.714
261.92	3.714
261.93	3.714
261.89	3.714
261.91	3.714
261.92	3.714
261.89	3.714
261.88	3.714
261.88	3.714
261.85	3.714
261.85	3.714
261.84	3.714
261.84	3.713
261.81	3.713
261.79	3.713
261.78	3.713
261.77	3.713
261.78	3.713
261.76	3.713
261.75	3.713
261.76	3.713
261.73	3.713
261.74	3.713
261.72	3.713
261.7	3.713
261.69	3.713
261.67	3.713
261.67	3.712
261.68	3.712
261.66	3.712
261.65	3.712
261.61	3.712
261.63	3.712
261.62	3.712
261.61	3.712
261.61	3.712
261.58	3.711
261.58	3.711
261.55	3.711
261.56	3.711
261.56	3.711
261.55	3.711
261.54	3.711
261.53	3.711
261.54	3.711
261.52	3.711
261.5	3.711
261.47	3.711
261.45	3.711
261.47	3.71
261.42	3.71
261.42	3.71
261.4	3.71
261.4	3.71
261.41	3.71
261.39	3.71
261.38	3.71
261.38	3.71
261.35	3.71
261.35	3.71
261.33	3.71
261.33	3.709
261.3	3.709
261.3	3.709
261.29	3.709
261.3	3.709
261.29	3.709
261.27	3.709
261.23	3.709
261.25	3.709
261.23	3.709
261.21	3.709
261.2	3.709
261.2	3.709
261.18	3.709
261.14	3.709
261.14	3.709
261.15	3.708
261.14	3.708
261.1	3.708
261.12	3.708
261.11	3.708
261.08	3.708
261.1	3.708
261.08	3.708
261.09	3.707
261.06	3.707
261.02	3.707
261.05	3.707
261.03	3.707
261	3.707
261.01	3.707
260.99	3.707
260.97	3.707
260.96	3.707
260.93	3.707
260.93	3.707
260.95	3.707
260.91	3.706
260.91	3.706
260.91	3.706
260.89	3.706
260.9	3.706
260.88	3.706
260.84	3.706
260.84	3.706
260.84	3.706
260.83	3.706
260.8	3.705
260.81	3.706
260.79	3.705
260.78	3.705
260.76	3.705
260.74	3.705
260.72	3.705
260.71	3.705
260.7	3.705
260.7	3.705
260.7	3.705
260.65	3.705
260.67	3.705
260.65	3.705
260.64	3.704
260.61	3.704
260.61	3.704
260.58	3.704
260.59	3.704
260.57	3.704
260.58	3.704
260.56	3.704
260.52	3.704
260.56	3.704
260.53	3.704
260.52	3.704
260.5	3.703
260.46	3.703
260.45	3.703
260.45	3.703
260.43	3.703
260.42	3.703
260.42	3.703
260.41	3.702
260.4	3.702
260.36	3.702
260.34	3.702
260.34	3.702
260.32	3.702
260.32	3.702
260.29	3.702
260.28	3.702
260.26	3.702
260.22	3.702
260.22	3.702
260.22	3.702
260.2	3.702
260.2	3.702
260.19	3.701
260.18	3.701
260.16	3.701
260.15	3.701
260.15	3.701
260.11	3.701
260.13	3.701
260.1	3.701
260.09	3.701
260.08	3.701
260.08	3.701
260.06	3.701
260.03	3.701
260.01	3.701
260.02	3.7
259.99	3.7
260	3.7
259.95	3.7
259.94	3.7
259.94	3.7
259.92	3.7
259.94	3.7
259.9	3.7
259.89	3.7
259.87	3.699
259.85	3.699
259.83	3.699
259.82	3.699
259.8	3.699
259.8	3.699
259.78	3.699
259.78	3.698
259.77	3.698
259.76	3.698
259.74	3.698
259.73	3.698
259.7	3.698
259.69	3.698
259.69	3.698
259.66	3.698
259.66	3.697
259.63	3.697
259.64	3.697
259.61	3.697
259.58	3.697
259.58	3.697
259.57	3.697
259.55	3.697
259.55	3.697
259.56	3.697
259.53	3.697
259.51	3.697
259.51	3.697
259.48	3.696
259.47	3.696
259.45	3.696
259.46	3.696
259.42	3.696
259.42	3.696
259.38	3.696
259.39	3.696
259.36	3.696
259.35	3.696
259.33	3.696
259.34	3.695
259.31	3.695
259.31	3.695
259.29	3.695
259.25	3.695
259.29	3.695
259.27	3.694
259.26	3.694
259.24	3.694
259.22	3.694
259.21	3.694
259.19	3.694
259.17	3.694
259.16	3.694
259.14	3.694
259.15	3.694
259.13	3.694
259.11	3.693
259.11	3.693
259.1	3.693
259.07	3.693
259.06	3.693
259.04	3.693
259.01	3.693
259.01	3.693
259	3.693
259	3.693
258.97	3.692
258.97	3.693
258.96	3.692
258.93	3.692
258.88	3.692
258.9	3.692
258.9	3.692
258.87	3.692
258.87	3.692
258.84	3.691
258.82	3.691
258.82	3.691
258.78	3.691
258.79	3.691
258.77	3.691
258.77	3.691
258.74	3.691
258.72	3.691
258.73	3.69
258.72	3.69
258.69	3.69
258.66	3.69
258.68	3.69
258.64	3.69
258.63	3.689
258.6	3.689
258.63	3.689
258.58	3.689
258.54	3.689
258.57	3.689
258.55	3.689
258.53	3.689
258.5	3.689
258.49	3.689
258.46	3.689
258.46	3.688
258.43	3.688
258.43	3.688
258.4	3.688
258.38	3.688
258.37	3.688
258.38	3.688
258.34	3.688
258.33	3.688
258.32	3.688
258.31	3.688
258.28	3.688
258.27	3.687
258.26	3.687
258.23	3.687
258.23	3.687
258.2	3.687
258.18	3.687
258.17	3.687
258.18	3.687
258.16	3.687
258.14	3.686
258.12	3.686
258.14	3.686
258.09	3.686
258.08	3.686
258.07	3.686
258.07	3.686
258.08	3.685
258.07	3.685
258.02	3.685
258.02	3.685
257.98	3.685
257.99	3.685
257.94	3.685
257.95	3.685
257.94	3.685
257.95	3.685
257.91	3.685
257.91	3.684
257.88	3.684
257.89	3.684
257.85	3.684
257.81	3.684
257.84	3.684
257.81	3.684
257.79	3.684
257.77	3.683
257.78	3.683
257.76	3.683
257.76	3.683
257.74	3.683
257.72	3.683
257.71	3.683
257.68	3.683
257.7	3.683
257.69	3.683
257.65	3.682
257.66	3.682
257.62	3.682
257.57	3.682
257.6	3.682
257.59	3.682
257.58	3.681
257.57	3.682
257.54	3.682
257.55	3.681
257.53	3.681
257.5	3.681
257.47	3.681
257.47	3.681
257.43	3.681
257.42	3.681
257.43	3.681
257.44	3.68
257.38	3.68
257.37	3.68
257.36	3.68
257.34	3.68
257.36	3.68
257.3	3.68
257.29	3.68
257.32	3.68
257.27	3.68
257.25	3.679
257.24	3.679
257.23	3.679
257.21	3.679
257.19	3.679
257.16	3.679
257.17	3.678
257.15	3.678
257.16	3.678
257.13	3.678
257.13	3.678
257.13	3.678
257.12	3.678
257.08	3.678
257.07	3.678
257.07	3.678
257.03	3.677
257.04	3.678
257.02	3.677
257.01	3.677
256.99	3.677
256.97	3.677
256.96	3.677
256.95	3.677
256.92	3.677
256.92	3.677
256.87	3.677
256.86	3.677
256.87	3.676
256.84	3.676
256.83	3.676
256.8	3.676
256.81	3.676
256.79	3.675
256.77	3.675
256.76	3.675
256.75	3.675
256.73	3.675
256.71	3.675
256.71	3.675
256.68	3.675
256.69	3.675
256.67	3.674
256.65	3.674
256.64	3.674
256.61	3.674
256.62	3.674
256.56	3.674
256.58	3.674
256.58	3.674
256.54	3.674
256.54	3.674
256.49	3.673
256.5	3.673
256.49	3.673
256.46	3.673
256.45	3.672
256.45	3.673
256.45	3.672
256.42	3.673
256.43	3.672
256.4	3.672
256.4	3.672
256.38	3.672
256.37	3.671
256.33	3.671
256.32	3.671
256.31	3.671
256.3	3.671
256.28	3.671
256.26	3.67
256.27	3.67
256.23	3.67
256.22	3.67
256.21	3.67
256.19	3.67
256.16	3.669
256.15	3.67
256.14	3.669
256.15	3.669
256.13	3.669
256.1	3.669
256.1	3.669
256.08	3.668
256.08	3.668
256.07	3.668
256.03	3.668
256.04	3.668
256.01	3.668
256.02	3.668
256.01	3.667
255.95	3.667
255.95	3.667
255.93	3.667
255.94	3.667
255.92	3.667
255.89	3.666
255.9	3.666
255.89	3.666
255.87	3.666
255.85	3.665
255.83	3.666
255.83	3.666
255.81	3.666
255.77	3.665
255.78	3.665
255.75	3.665
255.73	3.665
255.73	3.665
255.73	3.665
255.69	3.665
255.68	3.665
255.66	3.664
255.66	3.664
255.68	3.664
255.64	3.664
255.63	3.664
255.6	3.664
255.58	3.664
255.57	3.664
255.53	3.664
255.55	3.663
255.54	3.663
255.51	3.663
255.5	3.663
255.45	3.663
255.46	3.662
255.47	3.662
255.42	3.662
255.43	3.663
255.39	3.662
255.4	3.662
255.36	3.662
255.38	3.662
255.35	3.662
255.34	3.662
255.31	3.662
255.31	3.661
255.3	3.661
255.3	3.661
255.28	3.661
255.27	3.661
255.22	3.661
255.21	3.661
255.18	3.661
255.19	3.661
255.16	3.661
255.12	3.66
255.14	3.66
255.11	3.66
255.1	3.66
255.09	3.66
255.07	3.66
255.04	3.66
255.03	3.66
255.02	3.659
255.01	3.659
255.01	3.66
254.97	3.659
254.96	3.659
254.95	3.659
254.95	3.659
254.91	3.659
254.9	3.659
254.9	3.658
254.86	3.658
254.85	3.658
254.84	3.658
254.83	3.658
254.81	3.658
254.79	3.658
254.78	3.658
254.77	3.658
254.76	3.657
254.76	3.657
254.75	3.657
254.74	3.657
254.71	3.657
254.71	3.657
